var1(t-30),var2(t-30),var3(t-30),var4(t-30),var5(t-30),var6(t-30),var7(t-30),var1(t-29),var2(t-29),var3(t-29),var4(t-29),var5(t-29),var6(t-29),var7(t-29),var1(t-28),var2(t-28),var3(t-28),var4(t-28),var5(t-28),var6(t-28),var7(t-28),var1(t-27),var2(t-27),var3(t-27),var4(t-27),var5(t-27),var6(t-27),var7(t-27),var1(t-26),var2(t-26),var3(t-26),var4(t-26),var5(t-26),var6(t-26),var7(t-26),var1(t-25),var2(t-25),var3(t-25),var4(t-25),var5(t-25),var6(t-25),var7(t-25),var1(t-24),var2(t-24),var3(t-24),var4(t-24),var5(t-24),var6(t-24),var7(t-24),var1(t-23),var2(t-23),var3(t-23),var4(t-23),var5(t-23),var6(t-23),var7(t-23),var1(t-22),var2(t-22),var3(t-22),var4(t-22),var5(t-22),var6(t-22),var7(t-22),var1(t-21),var2(t-21),var3(t-21),var4(t-21),var5(t-21),var6(t-21),var7(t-21),var1(t-20),var2(t-20),var3(t-20),var4(t-20),var5(t-20),var6(t-20),var7(t-20),var1(t-19),var2(t-19),var3(t-19),var4(t-19),var5(t-19),var6(t-19),var7(t-19),var1(t-18),var2(t-18),var3(t-18),var4(t-18),var5(t-18),var6(t-18),var7(t-18),var1(t-17),var2(t-17),var3(t-17),var4(t-17),var5(t-17),var6(t-17),var7(t-17),var1(t-16),var2(t-16),var3(t-16),var4(t-16),var5(t-16),var6(t-16),var7(t-16),var1(t-15),var2(t-15),var3(t-15),var4(t-15),var5(t-15),var6(t-15),var7(t-15),var1(t-14),var2(t-14),var3(t-14),var4(t-14),var5(t-14),var6(t-14),var7(t-14),var1(t-13),var2(t-13),var3(t-13),var4(t-13),var5(t-13),var6(t-13),var7(t-13),var1(t-12),var2(t-12),var3(t-12),var4(t-12),var5(t-12),var6(t-12),var7(t-12),var1(t-11),var2(t-11),var3(t-11),var4(t-11),var5(t-11),var6(t-11),var7(t-11),var1(t-10),var2(t-10),var3(t-10),var4(t-10),var5(t-10),var6(t-10),var7(t-10),var1(t-9),var2(t-9),var3(t-9),var4(t-9),var5(t-9),var6(t-9),var7(t-9),var1(t-8),var2(t-8),var3(t-8),var4(t-8),var5(t-8),var6(t-8),var7(t-8),var1(t-7),var2(t-7),var3(t-7),var4(t-7),var5(t-7),var6(t-7),var7(t-7),var1(t-6),var2(t-6),var3(t-6),var4(t-6),var5(t-6),var6(t-6),var7(t-6),var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var6(t-5),var7(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var6(t-4),var7(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var6(t-3),var7(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var6(t-2),var7(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var1(t)
0.8144462,0.33997366,0.6446047,0.7972621,0.097155124,0.20918325,0.6097083,0.28265247,0.37601328,0.77563477,0.28057826,0.0,0.025931126,0.25330663,0.40289727,0.45429233,0.7451067,0.39924565,0.1974414,0.3649352,0.35128036,0.64648175,0.4216948,0.5984707,0.64018404,0.11200573,0.4262945,0.44716102,0.56284773,0.7239783,0.5781851,0.56673527,0.27482557,0.65182924,0.5000223,0.7171865,0.30275884,0.53884315,0.71039695,0.0,0.028656371,0.23219773,0.5524336,0.29574418,0.55306053,0.5377277,0.0,0.029069286,0.2044979,0.22527483,0.40588957,0.66407776,0.21979997,0.0,0.028738953,0.23486975,0.16885719,0.42256704,0.76277065,0.16684878,0.0,0.02840862,0.15484302,0.6652787,0.43712392,0.5298948,0.65582776,0.09402397,0.6273846,0.427878,0.54455405,0.361002,0.5754976,0.5353218,0.13267133,0.031299032,0.2811846,0.27814624,0.41071054,0.5251684,0.28257445,0.11952049,0.033198446,0.19550213,0.48580128,0.5514373,0.60037804,0.48974597,0.17775989,0.67528284,0.5131151,0.4401997,0.45087638,0.51929,0.4344519,0.0,0.038566355,0.7240704,0.35788733,0.45004073,0.57499313,0.35649598,0.15101092,0.3523825,0.37862393,0.42106232,0.50541633,0.6080227,0.41978526,0.06897478,0.36799073,0.4330439,0.44325823,0.5095113,0.6158676,0.44252062,0.123277865,0.17920555,0.4955244,0.26773697,0.42886612,0.6392679,0.264819,0.0,0.036254026,0.3112002,0.6492281,0.6680751,0.50134563,0.6539262,0.69833606,0.24568503,0.44769543,0.61001325,0.50235033,0.47314072,0.617144,0.15897298,0.3480882,0.52046317,0.4197088,0.36545733,0.62108135,0.41250443,0.09831813,0.18490379,0.6179025,0.31750563,0.39305633,0.6641388,0.3152592,0.18455896,0.05318358,0.23580498,0.5742514,0.433076,0.60666466,0.56548506,0.31311506,0.47377986,0.65802723,0.34736532,0.37290552,0.59983444,0.34298503,0.0,0.027747957,0.5434425,0.27196947,0.35290092,0.55501556,0.26989344,0.18813741,0.027252456,0.2620352,0.6374923,0.5312969,0.47588825,0.64598346,0.38683128,0.4312495,0.45210427,0.69796646,0.5087696,0.48204517,0.7097245,0.9255681,0.45974067,0.45918506,0.4267429,0.34921858,0.64324,0.4195961,0.09429236,0.2463457,0.4485861,0.3376768,0.26992622,0.71416664,0.33680737,0.0,0.08786853,0.16802496,0.60524046,0.3738143,0.6343422,0.5995041,0.30989444,0.20480634,0.46564245,0.29759446
0.28265247,0.37601328,0.77563477,0.28057826,0.0,0.025931126,0.25330663,0.40289727,0.45429233,0.7451067,0.39924565,0.1974414,0.3649352,0.35128036,0.64648175,0.4216948,0.5984707,0.64018404,0.11200573,0.4262945,0.44716102,0.56284773,0.7239783,0.5781851,0.56673527,0.27482557,0.65182924,0.5000223,0.7171865,0.30275884,0.53884315,0.71039695,0.0,0.028656371,0.23219773,0.5524336,0.29574418,0.55306053,0.5377277,0.0,0.029069286,0.2044979,0.22527483,0.40588957,0.66407776,0.21979997,0.0,0.028738953,0.23486975,0.16885719,0.42256704,0.76277065,0.16684878,0.0,0.02840862,0.15484302,0.6652787,0.43712392,0.5298948,0.65582776,0.09402397,0.6273846,0.427878,0.54455405,0.361002,0.5754976,0.5353218,0.13267133,0.031299032,0.2811846,0.27814624,0.41071054,0.5251684,0.28257445,0.11952049,0.033198446,0.19550213,0.48580128,0.5514373,0.60037804,0.48974597,0.17775989,0.67528284,0.5131151,0.4401997,0.45087638,0.51929,0.4344519,0.0,0.038566355,0.7240704,0.35788733,0.45004073,0.57499313,0.35649598,0.15101092,0.3523825,0.37862393,0.42106232,0.50541633,0.6080227,0.41978526,0.06897478,0.36799073,0.4330439,0.44325823,0.5095113,0.6158676,0.44252062,0.123277865,0.17920555,0.4955244,0.26773697,0.42886612,0.6392679,0.264819,0.0,0.036254026,0.3112002,0.6492281,0.6680751,0.50134563,0.6539262,0.69833606,0.24568503,0.44769543,0.61001325,0.50235033,0.47314072,0.617144,0.15897298,0.3480882,0.52046317,0.4197088,0.36545733,0.62108135,0.41250443,0.09831813,0.18490379,0.6179025,0.31750563,0.39305633,0.6641388,0.3152592,0.18455896,0.05318358,0.23580498,0.5742514,0.433076,0.60666466,0.56548506,0.31311506,0.47377986,0.65802723,0.34736532,0.37290552,0.59983444,0.34298503,0.0,0.027747957,0.5434425,0.27196947,0.35290092,0.55501556,0.26989344,0.18813741,0.027252456,0.2620352,0.6374923,0.5312969,0.47588825,0.64598346,0.38683128,0.4312495,0.45210427,0.69796646,0.5087696,0.48204517,0.7097245,0.9255681,0.45974067,0.45918506,0.4267429,0.34921858,0.64324,0.4195961,0.09429236,0.2463457,0.4485861,0.3376768,0.26992622,0.71416664,0.33680737,0.0,0.08786853,0.16802496,0.60524046,0.3738143,0.6343422,0.5995041,0.30989444,0.20480634,0.46564245,0.29759446,0.28528225,0.754652,0.28903574,0.10359635,0.021636799,0.44315302,0.30237615
0.40289727,0.45429233,0.7451067,0.39924565,0.1974414,0.3649352,0.35128036,0.64648175,0.4216948,0.5984707,0.64018404,0.11200573,0.4262945,0.44716102,0.56284773,0.7239783,0.5781851,0.56673527,0.27482557,0.65182924,0.5000223,0.7171865,0.30275884,0.53884315,0.71039695,0.0,0.028656371,0.23219773,0.5524336,0.29574418,0.55306053,0.5377277,0.0,0.029069286,0.2044979,0.22527483,0.40588957,0.66407776,0.21979997,0.0,0.028738953,0.23486975,0.16885719,0.42256704,0.76277065,0.16684878,0.0,0.02840862,0.15484302,0.6652787,0.43712392,0.5298948,0.65582776,0.09402397,0.6273846,0.427878,0.54455405,0.361002,0.5754976,0.5353218,0.13267133,0.031299032,0.2811846,0.27814624,0.41071054,0.5251684,0.28257445,0.11952049,0.033198446,0.19550213,0.48580128,0.5514373,0.60037804,0.48974597,0.17775989,0.67528284,0.5131151,0.4401997,0.45087638,0.51929,0.4344519,0.0,0.038566355,0.7240704,0.35788733,0.45004073,0.57499313,0.35649598,0.15101092,0.3523825,0.37862393,0.42106232,0.50541633,0.6080227,0.41978526,0.06897478,0.36799073,0.4330439,0.44325823,0.5095113,0.6158676,0.44252062,0.123277865,0.17920555,0.4955244,0.26773697,0.42886612,0.6392679,0.264819,0.0,0.036254026,0.3112002,0.6492281,0.6680751,0.50134563,0.6539262,0.69833606,0.24568503,0.44769543,0.61001325,0.50235033,0.47314072,0.617144,0.15897298,0.3480882,0.52046317,0.4197088,0.36545733,0.62108135,0.41250443,0.09831813,0.18490379,0.6179025,0.31750563,0.39305633,0.6641388,0.3152592,0.18455896,0.05318358,0.23580498,0.5742514,0.433076,0.60666466,0.56548506,0.31311506,0.47377986,0.65802723,0.34736532,0.37290552,0.59983444,0.34298503,0.0,0.027747957,0.5434425,0.27196947,0.35290092,0.55501556,0.26989344,0.18813741,0.027252456,0.2620352,0.6374923,0.5312969,0.47588825,0.64598346,0.38683128,0.4312495,0.45210427,0.69796646,0.5087696,0.48204517,0.7097245,0.9255681,0.45974067,0.45918506,0.4267429,0.34921858,0.64324,0.4195961,0.09429236,0.2463457,0.4485861,0.3376768,0.26992622,0.71416664,0.33680737,0.0,0.08786853,0.16802496,0.60524046,0.3738143,0.6343422,0.5995041,0.30989444,0.20480634,0.46564245,0.29759446,0.28528225,0.754652,0.28903574,0.10359635,0.021636799,0.44315302,0.30237615,0.28199688,0.7147312,0.29600132,0.104043655,0.021554217,0.3095079,0.39658168
0.64648175,0.4216948,0.5984707,0.64018404,0.11200573,0.4262945,0.44716102,0.56284773,0.7239783,0.5781851,0.56673527,0.27482557,0.65182924,0.5000223,0.7171865,0.30275884,0.53884315,0.71039695,0.0,0.028656371,0.23219773,0.5524336,0.29574418,0.55306053,0.5377277,0.0,0.029069286,0.2044979,0.22527483,0.40588957,0.66407776,0.21979997,0.0,0.028738953,0.23486975,0.16885719,0.42256704,0.76277065,0.16684878,0.0,0.02840862,0.15484302,0.6652787,0.43712392,0.5298948,0.65582776,0.09402397,0.6273846,0.427878,0.54455405,0.361002,0.5754976,0.5353218,0.13267133,0.031299032,0.2811846,0.27814624,0.41071054,0.5251684,0.28257445,0.11952049,0.033198446,0.19550213,0.48580128,0.5514373,0.60037804,0.48974597,0.17775989,0.67528284,0.5131151,0.4401997,0.45087638,0.51929,0.4344519,0.0,0.038566355,0.7240704,0.35788733,0.45004073,0.57499313,0.35649598,0.15101092,0.3523825,0.37862393,0.42106232,0.50541633,0.6080227,0.41978526,0.06897478,0.36799073,0.4330439,0.44325823,0.5095113,0.6158676,0.44252062,0.123277865,0.17920555,0.4955244,0.26773697,0.42886612,0.6392679,0.264819,0.0,0.036254026,0.3112002,0.6492281,0.6680751,0.50134563,0.6539262,0.69833606,0.24568503,0.44769543,0.61001325,0.50235033,0.47314072,0.617144,0.15897298,0.3480882,0.52046317,0.4197088,0.36545733,0.62108135,0.41250443,0.09831813,0.18490379,0.6179025,0.31750563,0.39305633,0.6641388,0.3152592,0.18455896,0.05318358,0.23580498,0.5742514,0.433076,0.60666466,0.56548506,0.31311506,0.47377986,0.65802723,0.34736532,0.37290552,0.59983444,0.34298503,0.0,0.027747957,0.5434425,0.27196947,0.35290092,0.55501556,0.26989344,0.18813741,0.027252456,0.2620352,0.6374923,0.5312969,0.47588825,0.64598346,0.38683128,0.4312495,0.45210427,0.69796646,0.5087696,0.48204517,0.7097245,0.9255681,0.45974067,0.45918506,0.4267429,0.34921858,0.64324,0.4195961,0.09429236,0.2463457,0.4485861,0.3376768,0.26992622,0.71416664,0.33680737,0.0,0.08786853,0.16802496,0.60524046,0.3738143,0.6343422,0.5995041,0.30989444,0.20480634,0.46564245,0.29759446,0.28528225,0.754652,0.28903574,0.10359635,0.021636799,0.44315302,0.30237615,0.28199688,0.7147312,0.29600132,0.104043655,0.021554217,0.3095079,0.39658168,0.29594266,0.64406204,0.38892856,0.104669884,0.32174414,0.49369854,0.6281747
0.56284773,0.7239783,0.5781851,0.56673527,0.27482557,0.65182924,0.5000223,0.7171865,0.30275884,0.53884315,0.71039695,0.0,0.028656371,0.23219773,0.5524336,0.29574418,0.55306053,0.5377277,0.0,0.029069286,0.2044979,0.22527483,0.40588957,0.66407776,0.21979997,0.0,0.028738953,0.23486975,0.16885719,0.42256704,0.76277065,0.16684878,0.0,0.02840862,0.15484302,0.6652787,0.43712392,0.5298948,0.65582776,0.09402397,0.6273846,0.427878,0.54455405,0.361002,0.5754976,0.5353218,0.13267133,0.031299032,0.2811846,0.27814624,0.41071054,0.5251684,0.28257445,0.11952049,0.033198446,0.19550213,0.48580128,0.5514373,0.60037804,0.48974597,0.17775989,0.67528284,0.5131151,0.4401997,0.45087638,0.51929,0.4344519,0.0,0.038566355,0.7240704,0.35788733,0.45004073,0.57499313,0.35649598,0.15101092,0.3523825,0.37862393,0.42106232,0.50541633,0.6080227,0.41978526,0.06897478,0.36799073,0.4330439,0.44325823,0.5095113,0.6158676,0.44252062,0.123277865,0.17920555,0.4955244,0.26773697,0.42886612,0.6392679,0.264819,0.0,0.036254026,0.3112002,0.6492281,0.6680751,0.50134563,0.6539262,0.69833606,0.24568503,0.44769543,0.61001325,0.50235033,0.47314072,0.617144,0.15897298,0.3480882,0.52046317,0.4197088,0.36545733,0.62108135,0.41250443,0.09831813,0.18490379,0.6179025,0.31750563,0.39305633,0.6641388,0.3152592,0.18455896,0.05318358,0.23580498,0.5742514,0.433076,0.60666466,0.56548506,0.31311506,0.47377986,0.65802723,0.34736532,0.37290552,0.59983444,0.34298503,0.0,0.027747957,0.5434425,0.27196947,0.35290092,0.55501556,0.26989344,0.18813741,0.027252456,0.2620352,0.6374923,0.5312969,0.47588825,0.64598346,0.38683128,0.4312495,0.45210427,0.69796646,0.5087696,0.48204517,0.7097245,0.9255681,0.45974067,0.45918506,0.4267429,0.34921858,0.64324,0.4195961,0.09429236,0.2463457,0.4485861,0.3376768,0.26992622,0.71416664,0.33680737,0.0,0.08786853,0.16802496,0.60524046,0.3738143,0.6343422,0.5995041,0.30989444,0.20480634,0.46564245,0.29759446,0.28528225,0.754652,0.28903574,0.10359635,0.021636799,0.44315302,0.30237615,0.28199688,0.7147312,0.29600132,0.104043655,0.021554217,0.3095079,0.39658168,0.29594266,0.64406204,0.38892856,0.104669884,0.32174414,0.49369854,0.6281747,0.309481,0.5638304,0.6295833,0.31007338,0.33016765,0.47984862,0.3830051
0.7171865,0.30275884,0.53884315,0.71039695,0.0,0.028656371,0.23219773,0.5524336,0.29574418,0.55306053,0.5377277,0.0,0.029069286,0.2044979,0.22527483,0.40588957,0.66407776,0.21979997,0.0,0.028738953,0.23486975,0.16885719,0.42256704,0.76277065,0.16684878,0.0,0.02840862,0.15484302,0.6652787,0.43712392,0.5298948,0.65582776,0.09402397,0.6273846,0.427878,0.54455405,0.361002,0.5754976,0.5353218,0.13267133,0.031299032,0.2811846,0.27814624,0.41071054,0.5251684,0.28257445,0.11952049,0.033198446,0.19550213,0.48580128,0.5514373,0.60037804,0.48974597,0.17775989,0.67528284,0.5131151,0.4401997,0.45087638,0.51929,0.4344519,0.0,0.038566355,0.7240704,0.35788733,0.45004073,0.57499313,0.35649598,0.15101092,0.3523825,0.37862393,0.42106232,0.50541633,0.6080227,0.41978526,0.06897478,0.36799073,0.4330439,0.44325823,0.5095113,0.6158676,0.44252062,0.123277865,0.17920555,0.4955244,0.26773697,0.42886612,0.6392679,0.264819,0.0,0.036254026,0.3112002,0.6492281,0.6680751,0.50134563,0.6539262,0.69833606,0.24568503,0.44769543,0.61001325,0.50235033,0.47314072,0.617144,0.15897298,0.3480882,0.52046317,0.4197088,0.36545733,0.62108135,0.41250443,0.09831813,0.18490379,0.6179025,0.31750563,0.39305633,0.6641388,0.3152592,0.18455896,0.05318358,0.23580498,0.5742514,0.433076,0.60666466,0.56548506,0.31311506,0.47377986,0.65802723,0.34736532,0.37290552,0.59983444,0.34298503,0.0,0.027747957,0.5434425,0.27196947,0.35290092,0.55501556,0.26989344,0.18813741,0.027252456,0.2620352,0.6374923,0.5312969,0.47588825,0.64598346,0.38683128,0.4312495,0.45210427,0.69796646,0.5087696,0.48204517,0.7097245,0.9255681,0.45974067,0.45918506,0.4267429,0.34921858,0.64324,0.4195961,0.09429236,0.2463457,0.4485861,0.3376768,0.26992622,0.71416664,0.33680737,0.0,0.08786853,0.16802496,0.60524046,0.3738143,0.6343422,0.5995041,0.30989444,0.20480634,0.46564245,0.29759446,0.28528225,0.754652,0.28903574,0.10359635,0.021636799,0.44315302,0.30237615,0.28199688,0.7147312,0.29600132,0.104043655,0.021554217,0.3095079,0.39658168,0.29594266,0.64406204,0.38892856,0.104669884,0.32174414,0.49369854,0.6281747,0.309481,0.5638304,0.6295833,0.31007338,0.33016765,0.47984862,0.3830051,0.34152493,0.6020365,0.3767519,0.10046519,0.02427946,0.62195504,0.32223558
0.5524336,0.29574418,0.55306053,0.5377277,0.0,0.029069286,0.2044979,0.22527483,0.40588957,0.66407776,0.21979997,0.0,0.028738953,0.23486975,0.16885719,0.42256704,0.76277065,0.16684878,0.0,0.02840862,0.15484302,0.6652787,0.43712392,0.5298948,0.65582776,0.09402397,0.6273846,0.427878,0.54455405,0.361002,0.5754976,0.5353218,0.13267133,0.031299032,0.2811846,0.27814624,0.41071054,0.5251684,0.28257445,0.11952049,0.033198446,0.19550213,0.48580128,0.5514373,0.60037804,0.48974597,0.17775989,0.67528284,0.5131151,0.4401997,0.45087638,0.51929,0.4344519,0.0,0.038566355,0.7240704,0.35788733,0.45004073,0.57499313,0.35649598,0.15101092,0.3523825,0.37862393,0.42106232,0.50541633,0.6080227,0.41978526,0.06897478,0.36799073,0.4330439,0.44325823,0.5095113,0.6158676,0.44252062,0.123277865,0.17920555,0.4955244,0.26773697,0.42886612,0.6392679,0.264819,0.0,0.036254026,0.3112002,0.6492281,0.6680751,0.50134563,0.6539262,0.69833606,0.24568503,0.44769543,0.61001325,0.50235033,0.47314072,0.617144,0.15897298,0.3480882,0.52046317,0.4197088,0.36545733,0.62108135,0.41250443,0.09831813,0.18490379,0.6179025,0.31750563,0.39305633,0.6641388,0.3152592,0.18455896,0.05318358,0.23580498,0.5742514,0.433076,0.60666466,0.56548506,0.31311506,0.47377986,0.65802723,0.34736532,0.37290552,0.59983444,0.34298503,0.0,0.027747957,0.5434425,0.27196947,0.35290092,0.55501556,0.26989344,0.18813741,0.027252456,0.2620352,0.6374923,0.5312969,0.47588825,0.64598346,0.38683128,0.4312495,0.45210427,0.69796646,0.5087696,0.48204517,0.7097245,0.9255681,0.45974067,0.45918506,0.4267429,0.34921858,0.64324,0.4195961,0.09429236,0.2463457,0.4485861,0.3376768,0.26992622,0.71416664,0.33680737,0.0,0.08786853,0.16802496,0.60524046,0.3738143,0.6343422,0.5995041,0.30989444,0.20480634,0.46564245,0.29759446,0.28528225,0.754652,0.28903574,0.10359635,0.021636799,0.44315302,0.30237615,0.28199688,0.7147312,0.29600132,0.104043655,0.021554217,0.3095079,0.39658168,0.29594266,0.64406204,0.38892856,0.104669884,0.32174414,0.49369854,0.6281747,0.309481,0.5638304,0.6295833,0.31007338,0.33016765,0.47984862,0.3830051,0.34152493,0.6020365,0.3767519,0.10046519,0.02427946,0.62195504,0.32223558,0.38131997,0.6577835,0.31920952,0.10046519,0.11759849,0.30554444,0.46725905
0.22527483,0.40588957,0.66407776,0.21979997,0.0,0.028738953,0.23486975,0.16885719,0.42256704,0.76277065,0.16684878,0.0,0.02840862,0.15484302,0.6652787,0.43712392,0.5298948,0.65582776,0.09402397,0.6273846,0.427878,0.54455405,0.361002,0.5754976,0.5353218,0.13267133,0.031299032,0.2811846,0.27814624,0.41071054,0.5251684,0.28257445,0.11952049,0.033198446,0.19550213,0.48580128,0.5514373,0.60037804,0.48974597,0.17775989,0.67528284,0.5131151,0.4401997,0.45087638,0.51929,0.4344519,0.0,0.038566355,0.7240704,0.35788733,0.45004073,0.57499313,0.35649598,0.15101092,0.3523825,0.37862393,0.42106232,0.50541633,0.6080227,0.41978526,0.06897478,0.36799073,0.4330439,0.44325823,0.5095113,0.6158676,0.44252062,0.123277865,0.17920555,0.4955244,0.26773697,0.42886612,0.6392679,0.264819,0.0,0.036254026,0.3112002,0.6492281,0.6680751,0.50134563,0.6539262,0.69833606,0.24568503,0.44769543,0.61001325,0.50235033,0.47314072,0.617144,0.15897298,0.3480882,0.52046317,0.4197088,0.36545733,0.62108135,0.41250443,0.09831813,0.18490379,0.6179025,0.31750563,0.39305633,0.6641388,0.3152592,0.18455896,0.05318358,0.23580498,0.5742514,0.433076,0.60666466,0.56548506,0.31311506,0.47377986,0.65802723,0.34736532,0.37290552,0.59983444,0.34298503,0.0,0.027747957,0.5434425,0.27196947,0.35290092,0.55501556,0.26989344,0.18813741,0.027252456,0.2620352,0.6374923,0.5312969,0.47588825,0.64598346,0.38683128,0.4312495,0.45210427,0.69796646,0.5087696,0.48204517,0.7097245,0.9255681,0.45974067,0.45918506,0.4267429,0.34921858,0.64324,0.4195961,0.09429236,0.2463457,0.4485861,0.3376768,0.26992622,0.71416664,0.33680737,0.0,0.08786853,0.16802496,0.60524046,0.3738143,0.6343422,0.5995041,0.30989444,0.20480634,0.46564245,0.29759446,0.28528225,0.754652,0.28903574,0.10359635,0.021636799,0.44315302,0.30237615,0.28199688,0.7147312,0.29600132,0.104043655,0.021554217,0.3095079,0.39658168,0.29594266,0.64406204,0.38892856,0.104669884,0.32174414,0.49369854,0.6281747,0.309481,0.5638304,0.6295833,0.31007338,0.33016765,0.47984862,0.3830051,0.34152493,0.6020365,0.3767519,0.10046519,0.02427946,0.62195504,0.32223558,0.38131997,0.6577835,0.31920952,0.10046519,0.11759849,0.30554444,0.46725905,0.39451882,0.5403452,0.46258748,0.0,0.49137005,0.61295927,0.34809446
0.16885719,0.42256704,0.76277065,0.16684878,0.0,0.02840862,0.15484302,0.6652787,0.43712392,0.5298948,0.65582776,0.09402397,0.6273846,0.427878,0.54455405,0.361002,0.5754976,0.5353218,0.13267133,0.031299032,0.2811846,0.27814624,0.41071054,0.5251684,0.28257445,0.11952049,0.033198446,0.19550213,0.48580128,0.5514373,0.60037804,0.48974597,0.17775989,0.67528284,0.5131151,0.4401997,0.45087638,0.51929,0.4344519,0.0,0.038566355,0.7240704,0.35788733,0.45004073,0.57499313,0.35649598,0.15101092,0.3523825,0.37862393,0.42106232,0.50541633,0.6080227,0.41978526,0.06897478,0.36799073,0.4330439,0.44325823,0.5095113,0.6158676,0.44252062,0.123277865,0.17920555,0.4955244,0.26773697,0.42886612,0.6392679,0.264819,0.0,0.036254026,0.3112002,0.6492281,0.6680751,0.50134563,0.6539262,0.69833606,0.24568503,0.44769543,0.61001325,0.50235033,0.47314072,0.617144,0.15897298,0.3480882,0.52046317,0.4197088,0.36545733,0.62108135,0.41250443,0.09831813,0.18490379,0.6179025,0.31750563,0.39305633,0.6641388,0.3152592,0.18455896,0.05318358,0.23580498,0.5742514,0.433076,0.60666466,0.56548506,0.31311506,0.47377986,0.65802723,0.34736532,0.37290552,0.59983444,0.34298503,0.0,0.027747957,0.5434425,0.27196947,0.35290092,0.55501556,0.26989344,0.18813741,0.027252456,0.2620352,0.6374923,0.5312969,0.47588825,0.64598346,0.38683128,0.4312495,0.45210427,0.69796646,0.5087696,0.48204517,0.7097245,0.9255681,0.45974067,0.45918506,0.4267429,0.34921858,0.64324,0.4195961,0.09429236,0.2463457,0.4485861,0.3376768,0.26992622,0.71416664,0.33680737,0.0,0.08786853,0.16802496,0.60524046,0.3738143,0.6343422,0.5995041,0.30989444,0.20480634,0.46564245,0.29759446,0.28528225,0.754652,0.28903574,0.10359635,0.021636799,0.44315302,0.30237615,0.28199688,0.7147312,0.29600132,0.104043655,0.021554217,0.3095079,0.39658168,0.29594266,0.64406204,0.38892856,0.104669884,0.32174414,0.49369854,0.6281747,0.309481,0.5638304,0.6295833,0.31007338,0.33016765,0.47984862,0.3830051,0.34152493,0.6020365,0.3767519,0.10046519,0.02427946,0.62195504,0.32223558,0.38131997,0.6577835,0.31920952,0.10046519,0.11759849,0.30554444,0.46725905,0.39451882,0.5403452,0.46258748,0.0,0.49137005,0.61295927,0.34809446,0.30122325,0.56915855,0.34222856,0.104669884,0.031877115,0.52803385,0.31337836
0.6652787,0.43712392,0.5298948,0.65582776,0.09402397,0.6273846,0.427878,0.54455405,0.361002,0.5754976,0.5353218,0.13267133,0.031299032,0.2811846,0.27814624,0.41071054,0.5251684,0.28257445,0.11952049,0.033198446,0.19550213,0.48580128,0.5514373,0.60037804,0.48974597,0.17775989,0.67528284,0.5131151,0.4401997,0.45087638,0.51929,0.4344519,0.0,0.038566355,0.7240704,0.35788733,0.45004073,0.57499313,0.35649598,0.15101092,0.3523825,0.37862393,0.42106232,0.50541633,0.6080227,0.41978526,0.06897478,0.36799073,0.4330439,0.44325823,0.5095113,0.6158676,0.44252062,0.123277865,0.17920555,0.4955244,0.26773697,0.42886612,0.6392679,0.264819,0.0,0.036254026,0.3112002,0.6492281,0.6680751,0.50134563,0.6539262,0.69833606,0.24568503,0.44769543,0.61001325,0.50235033,0.47314072,0.617144,0.15897298,0.3480882,0.52046317,0.4197088,0.36545733,0.62108135,0.41250443,0.09831813,0.18490379,0.6179025,0.31750563,0.39305633,0.6641388,0.3152592,0.18455896,0.05318358,0.23580498,0.5742514,0.433076,0.60666466,0.56548506,0.31311506,0.47377986,0.65802723,0.34736532,0.37290552,0.59983444,0.34298503,0.0,0.027747957,0.5434425,0.27196947,0.35290092,0.55501556,0.26989344,0.18813741,0.027252456,0.2620352,0.6374923,0.5312969,0.47588825,0.64598346,0.38683128,0.4312495,0.45210427,0.69796646,0.5087696,0.48204517,0.7097245,0.9255681,0.45974067,0.45918506,0.4267429,0.34921858,0.64324,0.4195961,0.09429236,0.2463457,0.4485861,0.3376768,0.26992622,0.71416664,0.33680737,0.0,0.08786853,0.16802496,0.60524046,0.3738143,0.6343422,0.5995041,0.30989444,0.20480634,0.46564245,0.29759446,0.28528225,0.754652,0.28903574,0.10359635,0.021636799,0.44315302,0.30237615,0.28199688,0.7147312,0.29600132,0.104043655,0.021554217,0.3095079,0.39658168,0.29594266,0.64406204,0.38892856,0.104669884,0.32174414,0.49369854,0.6281747,0.309481,0.5638304,0.6295833,0.31007338,0.33016765,0.47984862,0.3830051,0.34152493,0.6020365,0.3767519,0.10046519,0.02427946,0.62195504,0.32223558,0.38131997,0.6577835,0.31920952,0.10046519,0.11759849,0.30554444,0.46725905,0.39451882,0.5403452,0.46258748,0.0,0.49137005,0.61295927,0.34809446,0.30122325,0.56915855,0.34222856,0.104669884,0.031877115,0.52803385,0.31337836,0.27322206,0.56562614,0.307306,0.0,0.029399619,0.4475618,0.8355848
